Region, Section, Index, State, EmptyTime, Bookmark
XYCMP,18,39,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,40,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,41,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,42,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,43,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,44,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,45,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,46,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,47,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,48,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,49,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,50,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,51,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,52,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,53,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,54,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,55,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,56,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,57,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,58,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,18,59,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,0,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,1,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,2,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,3,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,4,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,5,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,6,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,7,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,8,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,9,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,10,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,11,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,12,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,13,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,14,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,15,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,16,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,17,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,18,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,19,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,20,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,21,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,22,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,23,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,24,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,25,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,26,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,27,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,28,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,29,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,30,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,31,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,32,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,33,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,34,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,35,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,36,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,37,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,38,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,39,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,40,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,41,EMPTY,12/20/2019 4:12:44 PM,False
HWC,1,42,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,43,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,44,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,45,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,46,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,47,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,48,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,49,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,50,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,51,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,52,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,53,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,54,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,55,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,56,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,57,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,58,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,1,59,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,0,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,1,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,2,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,3,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,4,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,5,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,6,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,7,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,8,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,9,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,10,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,11,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,12,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,13,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,14,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,15,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,16,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,17,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,18,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,19,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,20,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,21,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,22,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,23,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,24,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,25,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,26,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,27,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,28,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,29,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,30,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,31,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,32,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,33,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,34,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,35,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,36,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,37,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,38,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,39,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,40,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,41,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,42,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,43,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,44,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,45,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,46,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,47,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,48,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,49,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,50,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,51,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,52,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,53,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,54,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,55,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,56,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,57,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,58,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,2,59,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,0,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,1,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,2,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,3,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,4,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,5,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,6,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,7,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,8,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,9,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,10,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,11,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,12,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,13,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,14,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,15,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,16,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,17,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,18,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,19,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,20,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,21,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,22,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,23,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,24,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,25,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,26,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,27,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,28,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,29,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,30,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,31,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,32,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,33,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,34,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,35,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,36,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,37,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,38,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,39,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,40,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,41,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,42,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,43,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,44,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,45,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,46,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,47,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,48,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,49,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,50,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,51,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,52,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,53,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,54,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,55,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,56,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,57,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,58,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,3,59,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,0,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,1,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,2,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,3,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,4,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,5,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,6,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,7,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,8,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,9,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,10,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,11,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,12,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,13,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,14,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,15,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,16,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,17,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,18,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,19,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,20,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,21,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,22,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,23,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,24,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,25,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,26,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,27,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,28,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,29,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,30,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,31,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,32,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,33,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,34,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,35,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,36,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,37,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,38,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,39,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,40,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,41,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,42,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,43,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,44,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,45,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,46,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,47,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,48,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,49,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,50,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,51,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,52,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,53,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,54,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,55,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,56,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,57,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,58,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,4,59,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,0,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,1,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,2,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,3,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,4,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,5,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,6,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,7,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,8,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,9,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,10,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,11,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,12,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,13,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,14,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,15,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,16,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,17,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,18,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,19,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,20,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,21,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,22,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,23,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,24,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,25,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,26,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,27,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,28,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,29,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,30,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,31,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,32,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,33,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,34,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,35,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,36,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,37,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,38,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,39,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,40,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,41,EMPTY,12/20/2019 6:11:30 PM,False
HWC,5,42,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,43,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,44,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,45,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,46,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,47,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,48,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,49,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,50,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,51,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,52,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,53,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,54,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,55,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,56,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,57,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,58,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,5,59,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,0,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,1,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,2,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,3,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,4,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,5,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,6,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,7,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,8,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,9,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,10,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,11,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,12,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,13,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,14,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,15,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,16,OCCUPIED,12/20/2019 5:29:13 PM,False
HWC,6,17,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,18,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,19,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,20,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,21,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,22,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,23,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,24,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,25,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,26,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,27,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,28,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,29,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,30,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,31,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,32,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,33,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,34,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,35,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,36,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,37,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,38,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,39,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,40,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,41,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,42,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,43,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,44,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,45,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,46,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,47,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,48,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,49,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,50,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,51,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,52,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,53,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,54,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,55,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,56,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,57,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,58,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,6,59,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,0,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,1,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,2,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,3,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,4,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,5,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,6,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,7,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,8,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,9,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,10,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,11,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,12,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,13,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,14,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,15,EMPTY,12/20/2019 6:00:17 PM,False
HWC,7,16,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,17,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,18,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,19,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,20,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,21,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,22,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,23,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,24,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,25,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,26,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,27,OCCUPIED,12/31/9999 11:59:59 PM,False
HWC,7,28,OCCUPIED,12/31/9999 11:59:59 PM,False
